Word,0,1,2,3,4,5,6,7,8,9,10,11,12
broadcast,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
mycoplasma,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
worceste,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
my,-10.002970831021079,-9.96015139965367,-10.010771217755803,-8.863568610207237,-9.988196280463082,-7.935945103353701,-9.274066062856727,-8.871692436905336,-9.85434982797458,-9.270870871716214,-9.992185007297415,-8.399625132650666,-9.99952474073307
hicke,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
excessive,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
ert,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
nmtc,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
precaution,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-6.763307374616264,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
lydia's,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
macdonald,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
enables,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
wales,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-9.322239464473592,-9.967213243416673,-8.871692436905336,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
virginia,-8.904358542352968,-9.96015139965367,-8.401333305321703,-9.2690337183154,-8.196436811235028,-8.629092283913646,-8.175453774188618,-8.871692436905336,-9.85434982797458,-8.35458013984206,-9.29903782673747,-10.009063045084767,-8.61323037961318
matter,-9.309823650461134,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
mite,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
quittin,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
attends,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
nearly,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
preparedness,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
aspira,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
sores,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
sting,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
led,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
milton,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
biology,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
seattle-based,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
tremor,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
font,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
paso,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
roles,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
collins,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
melin,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
montgomer,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-9.315915864524822,-9.99952474073307
caslpa,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
blin,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
heartworm,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
mitreg,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
harm,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
assisted-living,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-8.900912452064961
speleological,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
pack,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
raise,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
organon,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
mallinckrodt,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
eugonia,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
insuranc,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.295049099903137,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
cross,-9.309823650461134,-9.96015139965367,-8.912158929087694,-9.2690337183154,-9.988196280463082,-10.015386645033537,-8.868600954748564,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
mini-pil,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
governs,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
regeneratio,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
walter,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
typin,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-8.86540576360805,-9.992185007297415,-10.009063045084767,-9.99952474073307
rockville,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
carboplatin,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
classes,-9.309823650461134,-7.321094070038411,-9.317624037195857,-9.962180898875346,-8.889583991794973,-8.916774356365426,-9.967213243416673,-8.871692436905336,-9.161202647414635,-7.884576510596324,-8.893572718629306,-7.611167772286396,-9.306377560173125
kombucha,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
njsna,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
registering,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
aspirin,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
non-smoke,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
sub-type,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
bethlehem,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
incubation,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
portable,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
biweekly,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
prized,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
afa,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
distributio,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
nationall,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
rns,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
externa,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
pages,-8.616676469901188,-9.267004219093725,-10.010771217755803,-8.170421429647291,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.270870871716214,-8.605890646177524,-9.315915864524822,-9.99952474073307
apology,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
companions,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
buck,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
lorien,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
symptoms,-9.309823650461134,-9.96015139965367,-8.06486106870049,-7.3972315414138095,-9.988196280463082,-8.069476495978224,-9.967213243416673,-9.2771575450135,-8.46805546685469,-9.96401805227616,-9.992185007297415,-8.910450756416656,-9.99952474073307
luca,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
therapie,-10.002970831021079,-8.350713487219569,-9.317624037195857,-9.2690337183154,-9.988196280463082,-9.322239464473592,-9.274066062856727,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
pa,-8.904358542352968,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-8.86540576360805,-9.992185007297415,-8.622768683964877,-9.99952474073307
dietitia,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-7.773080148237225,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
clermon,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
1908,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
postpartu,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
farmed,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
davi,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-9.315915864524822,-9.99952474073307
"21,",-10.002970831021079,-9.96015139965367,-10.010771217755803,-8.863568610207237,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
cancerous,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
prognosis/outcome,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
lehigh,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
bsn/msn,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.274066062856727,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
bidil,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
donnatal,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
weatherly,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
utah,-8.393532918586978,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.295049099903137,-10.015386645033537,-8.868600954748564,-9.970304725573445,-9.85434982797458,-8.86540576360805,-9.992185007297415,-10.009063045084767,-9.306377560173125
menta,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
charitabl,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.270870871716214,-9.992185007297415,-10.009063045084767,-9.99952474073307
low-cost,-9.309823650461134,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-9.322239464473592,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
pt,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-8.577723691156269,-9.992185007297415,-10.009063045084767,-9.99952474073307
xeloda,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.161202647414635,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
regularly,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-8.910450756416656,-9.99952474073307
pubmed,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
consciousness,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
sissies,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.306377560173125
trale,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
abandoned,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.29903782673747,-10.009063045084767,-9.99952474073307
lea,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
einstein,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.295049099903137,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
sedation,-10.002970831021079,-9.96015139965367,-9.317624037195857,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
tessme,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
separation,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-9.315915864524822,-9.99952474073307
mortalit,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.2690337183154,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
frui,-10.002970831021079,-9.96015139965367,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.2771575450135,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
eugene,-10.002970831021079,-9.267004219093725,-10.010771217755803,-9.962180898875346,-9.988196280463082,-10.015386645033537,-9.967213243416673,-9.970304725573445,-9.85434982797458,-9.96401805227616,-9.992185007297415,-10.009063045084767,-9.99952474073307
